Seed,x1,y1,x2,y2,x3,y3,x4,y4,RoomHeight,WindowWidth,WindowHeight,WindowOrientation
806,5.911909,-2.217647,0.953507,6.241751,-5.976015,-2.038596,0.87249,-6.25359,4.294975,0.281968,0.769261,59.623667
807,-4.198118,-1.268251,-1.843944,-3.979011,3.994566,-1.81,-2.860407,3.324264,3.784372,0.300101,0.682166,229.027135
808,1.747947,-4.482978,4.259978,-2.237184,1.552901,4.554218,-4.811001,-0.081684,4.051832,0.826178,0.460139,138.202814
809,-1.99435,-7.290894,6.853249,3.18866,1.293196,7.447296,-7.457043,1.235752,3.595386,0.237543,0.858884,130.173483
810,-8.115838,3.309388,-0.424788,-8.754338,7.22713,-4.958575,3.22714,8.148892,3.465973,0.289314,0.867087,237.481049
811,-8.524096,-2.485754,3.560523,-8.133994,8.874515,0.286635,-0.191173,8.877085,4.492085,0.659349,0.287173,205.050953
812,-0.293337,6.102752,-5.99186,1.194672,-2.737138,-5.46239,3.668702,-4.885719,2.936428,0.327207,0.474981,319.262011
813,-6.01815,-4.8833,6.997355,-3.331933,-1.135494,7.666512,-6.3907,4.384485,3.399519,0.258405,0.538689,173.202767
814,4.822793,3.064702,-1.462229,5.523913,-4.851572,-3.018936,5.415714,-1.822572,2.968398,0.328358,0.415404,21.369469
815,3.198921,2.850337,-2.295178,3.617965,-3.985767,-1.571998,0.754723,-4.217572,3.932795,0.604362,0.433503,7.953804
816,4.960382,-5.938944,6.64226,3.969488,-3.595307,6.852023,-6.927856,-3.44692,2.076865,0.232977,0.238887,99.633686
817,4.50009,-8.685001,1.151889,9.713557,-8.418026,4.981655,-3.167961,-9.254408,2.222567,0.648645,0.89714,79.686087
818,6.42953,-5.645597,4.996607,6.945901,-8.010204,3.008031,-1.440146,-8.434311,2.126603,0.348874,0.486935,83.507619
819,-1.146459,-5.800545,5.728258,-1.465522,0.798188,5.858634,-5.7128,-1.524667,4.259317,0.508191,0.85211,147.765501
820,-5.233014,-6.484521,7.13221,-4.308716,5.429931,6.320546,-4.965817,6.691346,2.996333,0.547714,0.871418,170.020302
821,-4.905234,2.525349,-3.088303,-4.571771,5.368494,1.271997,2.117257,5.094697,3.105202,0.246458,0.538337,255.640144
822,1.269366,-5.467822,5.613227,0.006986,1.94792,5.264406,-4.074591,-3.860838,2.727865,0.727917,0.821443,128.42944
823,8.743182,-0.454118,-2.314969,8.443362,-8.07557,-3.38151,2.793348,-8.297388,4.603606,0.592308,0.923642,38.820447
824,7.574362,-3.808032,0.358372,8.470162,-8.042722,2.6808,-8.080889,-2.563454,4.321875,0.432094,0.569305,59.556915
825,-0.666045,6.782608,-6.228348,-2.766779,0.342934,-6.806598,6.761495,0.854147,3.422523,0.202907,0.553178,300.21984
826,5.208969,2.028463,0.835101,5.527262,-5.413145,-1.394946,1.885112,-5.262544,3.072154,0.653135,0.301873,38.657454
827,6.483337,4.914761,-4.299533,6.906703,-7.727498,-2.544465,2.784254,-7.644374,4.319222,0.370516,0.731468,10.466379
828,0.852911,-6.857558,4.672105,5.091659,-4.688626,5.076449,-6.814053,-1.149883,2.020387,0.324942,0.384864,107.724853
829,-5.309472,6.134794,-5.483433,-5.979812,6.831613,-4.376671,3.595845,7.27297,3.069502,0.453936,0.464036,270.822692
830,1.309791,8.547068,-7.968495,-3.357232,-2.371901,-8.315168,8.631288,0.518456,2.495097,0.282178,0.373497,307.933079
831,0.394122,4.962216,-3.715261,3.312968,-0.275722,-4.970201,4.32674,2.461351,4.28232,0.452693,0.508419,338.132577
832,3.869468,-9.068922,4.4642,8.791419,-8.305331,5.314096,-9.775242,-1.289483,4.904003,0.397623,0.683181,91.907194
833,3.525573,-5.587702,5.591822,3.519036,-6.29862,1.994862,-1.682078,-6.389264,4.828748,0.262467,0.427223,102.783531
834,-3.82791,-5.041109,3.390248,-5.345268,5.969837,2.103976,-4.778823,4.150726,4.935973,0.852252,0.632291,182.412908
835,5.70968,2.85406,-3.100328,5.579791,-5.057035,-3.895189,0.827963,-6.329343,3.334074,0.948424,0.358227,17.191559
836,4.595637,6.058895,-6.264501,4.311161,-4.154196,-6.369674,7.561301,0.810441,3.583766,0.904334,0.229081,350.857718
837,-7.793051,-1.861951,3.451336,-7.23096,7.981592,0.701919,-3.788505,7.06015,2.836734,0.758198,0.573553,205.523706
838,1.326814,7.511567,-7.257642,-2.347487,-3.714205,-6.662488,5.002299,-5.758565,2.634484,0.353281,0.543148,311.046679
839,1.527298,4.631583,-2.940204,3.890939,-3.528946,-3.366117,4.832015,0.660177,3.660596,0.398773,0.617936,350.586842
840,-2.447649,-4.704447,1.716603,-5.017578,4.502412,2.801981,-3.774345,3.725203,3.928056,0.437734,0.91299,184.300259
841,1.442976,8.711145,-8.621233,1.908029,-0.404698,-8.820569,8.631791,-1.85968,2.277609,0.673569,0.370182,325.942438
842,3.642477,-7.687837,6.116883,5.912209,-3.577016,7.718513,-5.397671,-6.575381,2.881524,0.501811,0.934345,100.311658
843,-3.709828,6.891319,-7.516397,-2.181028,2.487381,-7.420649,6.59847,4.208717,3.925403,0.630353,0.524435,292.76191
844,-8.671029,2.529088,7.280342,-5.345994,8.80714,2.004326,-3.114029,8.478553,4.847524,0.489588,0.829159,206.275237
845,-5.734849,0.716053,-2.310012,-5.297648,4.367343,-3.785174,0.232793,5.774689,2.958354,0.74625,0.573201,240.338241
846,1.152019,6.097699,-5.723439,2.398193,-0.066634,-6.205211,5.396606,3.063614,3.225814,0.522328,0.709355,331.716453
847,-5.526007,5.660349,-4.735715,-6.336349,5.02851,-6.106586,4.625183,6.417476,3.809019,0.798332,0.528172,266.231039
848,-0.002016,5.874542,-5.865901,0.318523,-0.62498,-5.841203,5.841551,0.621719,2.191813,0.277184,0.508871,316.54425
849,-6.985569,5.23409,-5.148372,-7.048982,5.564125,-6.725652,6.434189,5.898736,4.655885,0.61965,0.77622,261.493246
850,-4.899011,-7.734051,7.997374,-4.456217,2.483893,8.811704,-8.729101,2.760191,4.923345,0.300429,0.259614,165.739279
851,3.14825,2.546655,-0.473981,4.021476,-3.68163,1.68598,-1.403035,-3.798477,3.604117,0.848919,0.859212,22.154099
852,-6.170334,-6.457305,8.782912,-1.621808,-0.781505,8.897138,-8.92927,-0.194796,3.844608,0.793849,0.843379,162.080122
853,6.88018,6.706683,-8.595102,4.294265,-0.743065,-9.57937,8.306677,-4.828623,3.335649,0.575643,0.417418,351.139563
854,4.542312,-2.62919,4.642462,2.448016,-0.400144,5.23308,-3.161553,-4.189251,4.42577,0.826589,0.916112,91.130034
855,-4.551789,-5.174388,5.379858,-4.306995,5.755721,3.790087,-1.437258,6.739983,3.948407,0.574855,0.897105,175.008664
856,-4.583635,-4.705196,4.705098,-4.583735,1.380146,6.422132,-6.220999,2.108969,3.755193,0.498395,0.607284,179.250836
857,5.406187,0.696279,1.842511,5.129992,-4.414103,3.198023,-1.984817,-5.076629,3.995684,0.896805,0.233271,51.208793
858,-0.212496,5.373776,-5.372793,-0.236054,-0.415818,-5.361877,4.560315,-2.850641,3.169335,0.518995,0.855333,312.609928
859,5.361895,-4.627951,5.090849,4.924541,-6.999267,1.085405,-6.342174,-3.153517,3.75254,0.794999,0.218729,88.374708
860,-8.551003,1.724367,0.801023,-8.68628,7.662586,-4.168678,4.707395,7.343945,4.453705,0.295946,0.717424,228.066212
861,2.174584,-4.972932,5.426981,0.082095,-4.634945,2.824208,-3.400075,-4.230645,3.288441,0.788385,0.758281,122.757177
862,-2.343602,7.094141,-5.936291,-4.536491,5.311433,-5.25433,6.924536,2.805373,4.485675,0.392394,0.700171,287.165863
863,4.706423,0.361543,3.471452,3.198461,-4.225798,2.103274,-0.902733,-4.633163,4.079062,0.404248,0.542039,66.475484
864,-7.201711,-5.069759,6.791193,-5.607745,2.771267,8.359855,-5.879188,6.55761,2.904597,0.822106,0.825145,182.201766
865,2.847922,-7.926583,7.844569,3.066612,-0.689494,8.394401,-8.332206,-1.231146,2.702347,0.87261,0.890038,114.442833
866,4.225332,-1.299891,3.976523,1.931428,-3.693469,2.429287,-3.781508,-2.289835,2.936567,0.918554,0.31209,85.596963
867,-3.447775,5.947596,-5.450466,-4.189686,5.416892,-4.233005,6.625474,1.834158,3.210298,0.655277,0.652179,281.175279
868,-0.638238,5.705579,-5.651446,1.011008,-3.384088,-4.637772,5.703344,-0.657906,3.698714,0.495062,0.202544,316.87994
869,-2.099645,3.998134,-4.116648,1.856556,-0.731607,-4.45627,4.356939,1.187716,2.585963,0.746009,0.343058,313.284137
870,-5.68352,-2.070613,0.194704,-6.045819,4.859902,-3.601554,1.206135,5.927484,3.509728,0.527802,0.275277,214.068908
871,-0.401016,-4.914702,3.413635,-3.558399,2.035642,4.491244,-4.697074,-1.500869,3.884771,0.926211,0.651263,160.427111
872,6.066598,2.533084,-1.45007,6.412287,-4.865711,-4.420971,2.180101,-6.2022,4.840132,0.515579,0.824793,27.297359
873,0.26309,7.46082,-7.421948,-0.804819,-4.057176,-6.266768,7.081904,2.362137,2.850771,0.522169,0.249556,312.915372
874,7.452708,-0.15775,-3.021579,6.814528,-2.845757,-6.889804,3.516596,-6.572769,2.314842,0.472815,0.421607,33.649986
875,-4.982581,3.813849,-5.137261,-3.602791,4.229306,-4.63514,3.724133,5.049989,4.883721,0.735305,0.594843,271.194773
876,-8.188938,3.152464,0.674799,-8.748794,6.918095,-5.397843,6.23534,6.173919,4.263075,0.799324,0.409301,233.322245
877,-8.728123,2.552311,3.255402,-8.490982,8.561943,3.063912,-2.257503,8.808978,4.610017,0.330699,0.214685,222.661799
878,4.098061,1.290951,-0.055364,4.29623,-3.932013,1.732032,-2.047134,-3.777552,2.659132,0.398034,0.293856,35.888244
879,-0.539826,-3.982944,1.793779,-3.596889,3.027344,2.643944,-2.688992,2.987403,3.563485,0.691298,0.594222,170.606479
880,0.467568,5.597494,-5.532281,0.971816,0.579672,-5.586998,4.533152,3.31679,3.040088,0.915138,0.57613,322.369006
881,-3.917443,2.212529,-4.109811,-1.8306,-1.1916,-4.338402,3.615431,2.677741,4.847855,0.82643,0.456313,272.724016
882,-3.381362,2.856169,-4.319913,-0.964187,4.40249,-0.457592,1.915617,3.990203,3.640315,0.641157,0.233077,283.80257
883,-0.016132,4.103411,-3.053479,2.741261,-2.900616,-2.902528,2.766667,-3.030477,2.261016,0.922878,0.50072,335.845337
884,6.856984,3.65731,-2.492378,7.360855,-6.083498,-4.835824,4.635519,-6.237475,3.491961,0.320869,0.845168,21.609912
885,5.196206,-1.124663,3.090481,4.326008,-5.311233,0.237104,2.960093,-4.41625,3.237198,0.288323,0.748744,68.877264
886,1.535228,-7.214193,6.676233,3.135192,0.168195,7.37382,-6.747104,2.979613,2.337846,0.417317,0.889575,116.415656
887,6.659445,1.973292,-0.875361,6.890271,-6.8828,-0.932287,-1.804466,-6.70716,2.605306,0.943395,0.372969,33.12721
888,1.748818,5.231486,-5.286218,1.575663,-4.018477,-3.778711,5.391635,1.164942,3.188511,0.4694,0.391067,332.540924
889,6.148785,-5.524499,2.802579,7.776452,-2.285949,7.943682,-5.980334,-5.706423,4.553538,0.615201,0.655242,75.878777
890,4.449886,-8.358251,5.668749,7.584664,-6.347526,7.026433,-8.784237,-3.535396,2.602653,0.744195,0.639116,94.371859
891,-3.559495,1.830311,-3.9596,-0.584471,3.215325,-2.383638,2.979837,2.672193,2.028248,0.572438,0.349296,279.407869
892,4.350952,-3.426738,5.295932,1.620623,-3.849391,3.981897,-3.440862,-4.339791,3.197643,0.85964,0.294098,100.604305
893,3.328072,4.015752,-2.704592,4.459542,-4.645956,-2.37011,5.213027,-0.163348,4.437154,0.592584,0.65898,4.207347
894,-7.225283,3.346459,-0.261932,-7.958323,7.798353,1.609097,2.457389,7.573952,2.929175,0.849247,0.403022,238.368378
895,1.298102,6.720495,-6.587669,1.858155,-5.042221,-4.628836,3.925258,-5.607358,2.372538,0.592954,0.779008,328.342154
896,-3.172985,7.058552,-7.191669,-2.858475,-2.07314,-7.456077,7.706764,0.704819,2.867225,0.393385,0.628606,292.05931
897,7.641854,2.875969,-2.933917,7.619794,-7.855619,-2.22674,4.157243,-7.02755,2.499089,0.368745,0.207297,24.158898
898,-9.261106,-1.411523,6.089183,-7.119152,9.363952,-0.277283,1.201171,9.29073,2.369885,0.889558,0.549351,200.396417
899,0.618121,-7.744861,7.760171,0.380365,-3.089741,7.128705,-7.769488,0.001401,2.531059,0.465193,0.906406,131.315378
900,-1.116113,-5.321629,3.895352,-3.793636,3.907251,3.78138,-5.053761,2.006226,2.575919,0.413902,0.204333,163.043576
901,-6.354535,-7.012303,9.395512,1.129983,4.236109,8.462145,-4.758514,8.179796,2.019282,0.420492,0.222138,152.662436
902,3.484225,3.580873,-0.45953,4.975068,-4.992776,0.186186,3.157726,-3.871852,4.510322,0.856987,0.80906,19.469516
903,-7.202255,-5.508967,7.148734,-5.578244,7.969084,4.326072,-4.684793,7.763628,2.432443,0.813461,0.817264,180.276581
904,-3.095602,-3.490204,0.849175,-4.587284,4.255379,-1.912073,-0.282856,4.656637,4.27345,0.844764,0.312055,195.541763
905,-5.680313,2.97614,-1.702035,-6.182754,6.339341,0.967533,0.456465,6.396484,2.284089,0.493173,0.783339,246.521689
906,-3.491488,-4.366696,2.562924,-4.968898,5.471874,1.147658,-3.899566,4.006484,2.42979,0.455363,0.333411,185.680244
907,-3.295308,-4.905781,2.351215,-5.421949,5.376704,2.452916,-2.985451,5.100277,2.006585,0.537456,0.496976,185.223079
908,-9.24597,0.611646,3.876633,-8.416281,9.106845,-1.710977,3.789313,8.455955,2.156086,0.243294,0.345071,214.526718
909,-6.427044,-3.311937,5.585279,-4.591348,6.856408,2.294666,0.849528,7.18012,2.522093,0.313247,0.579967,186.079552
910,5.302879,4.89849,-5.399102,4.792225,-2.281528,-6.849113,5.199319,-5.008274,2.756312,0.814611,0.847316,359.431103
911,-2.77793,8.525489,-7.033947,-5.560975,-2.44725,-8.626229,8.959856,0.349044,2.996803,0.662302,0.5686,286.81142
912,1.635036,-4.261376,4.006812,-2.185892,1.146933,4.417829,-4.563975,0.052921,4.040682,0.399025,0.614109,138.811612
913,-7.352238,4.529751,-3.988824,-7.659198,7.399152,-4.452706,6.760627,5.372892,3.530079,0.808978,0.821595,254.573712
914,4.061747,0.938018,1.940085,3.68968,-1.36129,3.940121,-4.017927,-1.110823,4.072652,0.590771,0.205038,52.366075
915,-2.764037,-8.505572,8.830329,1.417727,-2.470609,8.595391,-8.621533,-2.377779,4.773817,0.841718,0.79903,139.440688
916,-6.408059,2.898646,-2.493777,-6.576203,4.011186,-5.777175,6.036831,3.608605,3.844982,0.294948,0.7029,247.553332
917,-0.585893,4.22337,-3.260958,2.74705,-4.263352,-0.062892,3.477924,-2.466611,2.289325,0.617508,0.236006,331.106479
918,-2.773192,5.33345,-5.45134,-2.53361,2.88122,-5.275875,3.944141,4.536523,2.911007,0.265917,0.508008,288.799884
919,-6.293341,-2.26374,1.027221,-6.608743,6.156246,2.613675,-1.40046,6.53983,2.020856,0.797711,0.34493,210.690573
920,6.083562,-3.009282,3.701802,5.688776,-6.632343,-1.441367,-4.374183,-5.189608,2.286672,0.810128,0.75635,74.686266
921,2.682083,6.696179,-7.137256,-1.044964,1.587122,-7.036577,6.227412,-3.640291,2.554132,0.944386,0.693222,321.749278
922,-5.859834,1.678273,-4.089562,-4.519927,6.032024,-0.8769,4.162559,4.452793,2.794623,0.592795,0.319208,254.060092
923,6.753757,0.931694,-0.236226,6.813625,-6.735796,-1.053727,1.24434,-6.703201,3.38323,0.290834,0.379448,40.079935
924,2.617771,-3.642562,4.46037,-0.475486,2.00399,4.013105,-3.757331,-2.450194,2.630962,0.343527,0.332078,120.190745
925,-0.998931,-4.041249,2.067822,-3.612986,2.046262,3.62524,-1.249881,3.970812,3.870472,0.267067,0.896242,172.050223
926,2.529378,-9.445527,3.917911,8.959113,-7.259396,6.551099,-6.432159,-7.364989,2.61669,0.317571,0.315119,94.314488
927,-0.712901,-8.08445,8.039604,1.10965,4.64722,6.653563,-8.089577,0.652156,2.903423,0.541863,0.489588,133.590455
928,-4.465104,4.976784,-5.111838,-4.309831,5.456721,-3.863901,6.422119,1.860625,2.435095,0.364389,0.308404,273.983734
929,0.38022,-7.102239,7.08647,0.606887,-5.912881,3.952747,-6.927292,-1.612139,4.932408,0.593945,0.349261,131.020352
930,-3.408954,3.761543,-5.048785,-0.52909,3.381687,-3.786075,1.521697,4.842996,2.93401,0.210419,0.225976,290.916278
931,-0.643993,-6.578011,6.606568,0.195485,2.439844,6.142647,-6.488779,-1.257259,2.425051,0.742213,0.454717,136.948313
932,-5.492531,6.241915,-6.204568,-5.534685,7.304216,-3.972133,5.185213,6.499459,2.627065,0.268218,0.534475,273.460008
933,-1.860412,-6.108742,5.288174,-3.579535,0.583959,6.358997,-5.495423,3.252412,2.116462,0.67817,0.288482,160.515965
934,5.815698,-1.283607,2.736695,5.289659,-3.577755,4.761266,-5.039661,-3.17361,3.18105,0.71713,0.617173,64.901001
935,6.680123,5.743928,-7.172589,5.115733,-6.481991,-5.966618,7.364737,-4.835017,4.847994,0.309596,0.789224,357.40352
936,3.559151,6.697881,-7.58454,0.062542,-3.944685,-6.478319,2.28703,-7.231781,2.549158,0.622202,0.37902,329.22897
937,-6.789958,-6.406561,9.164462,1.777693,2.851581,8.889096,-8.546325,3.756045,3.178398,0.655553,0.387517,152.843212
938,0.713685,9.627738,-8.642137,-4.303039,3.040041,-9.163014,9.563611,-1.319102,3.52534,0.737647,0.392183,303.88506
939,2.395135,-4.225481,4.737268,1.072215,1.523845,4.61186,-2.642914,4.07509,4.574455,0.771343,0.376057,113.850421
940,-4.400518,-5.260187,6.80184,0.876981,2.724257,6.29385,-6.71957,1.371681,2.478808,0.706426,0.572438,151.284041
941,-5.95687,-1.636199,0.899454,-6.111663,6.01831,1.393339,-1.236993,6.052379,4.955411,0.737729,0.721931,213.134489
942,3.754272,4.492584,-1.949833,5.520509,-4.506671,-3.737351,2.71281,-5.188307,3.329473,0.271392,0.631393,10.215524
943,-5.195259,2.432027,-3.845192,-4.256756,4.105616,-4.006169,2.440904,5.191095,3.889814,0.919873,0.567972,258.588706
944,-2.489382,9.486488,-5.073193,-8.393639,5.943412,-7.801687,9.510135,2.397459,3.795148,0.387289,0.321978,278.222745
945,7.056017,0.100385,-2.55013,6.57984,-0.857497,-7.004438,4.299291,-5.595851,3.635175,0.494441,0.458426,34.000111
946,7.969305,-3.482377,-3.432372,7.99097,-8.614884,1.19187,1.69852,-8.529467,4.725296,0.291908,0.207121,45.179514
947,6.742371,-2.160187,0.686229,7.046634,-6.381974,3.065351,-4.907547,-5.103131,4.253169,0.432446,0.710834,56.663539
948,-2.029572,8.049386,-4.062408,-7.23938,7.502122,-3.553864,7.196547,4.137813,2.138457,0.388356,0.285166,277.57378
949,-1.927488,-9.007181,8.535491,3.462646,-0.976631,9.159188,-8.095637,4.393767,3.289919,0.291991,0.273986,129.998794
950,-7.989705,-1.188425,2.962617,-7.514694,7.070615,-3.905654,0.912648,8.025884,3.008187,0.881776,0.669649,210.011548
951,-4.59872,-1.459128,1.08892,-4.700164,3.628892,3.179375,-3.147303,3.656743,4.754613,0.780258,0.80551,209.676147
952,-5.075079,8.274316,-6.127238,-7.528458,9.173422,-3.173178,6.957394,6.768706,2.376295,0.69155,0.431496,273.809165
953,-3.260912,6.980658,-6.922751,-3.382106,1.365525,-7.582774,5.364968,5.52994,3.86308,0.947761,0.628992,289.461634
954,-6.508749,-0.904127,1.738207,-6.337183,6.269447,-1.968577,-0.606391,6.543206,4.767433,0.491025,0.83406,213.37671
955,-6.473737,-4.304495,5.683166,-5.304674,3.807103,6.778194,-3.738509,6.816267,2.816549,0.261838,0.913231,184.703278
956,-4.96416,4.271511,-4.803889,-4.450993,1.881975,-6.272708,6.361958,1.553764,4.287861,0.415545,0.365405,268.947342
957,6.691684,4.909374,-7.001738,4.456036,-6.954668,-4.529148,7.151718,-4.21112,3.349824,0.249615,0.511524,358.103838
958,-7.00984,-3.57614,3.485184,-7.055503,7.033429,3.52952,-5.665163,5.461919,2.050008,0.383873,0.353098,198.341652
959,6.820164,1.836557,-3.840972,5.927438,-4.793967,-5.187048,1.591309,-6.88152,3.904017,0.512867,0.43227,20.992759
960,-6.035147,3.001552,-4.283734,-5.204031,6.61575,-1.290026,5.059506,4.453506,2.524718,0.34111,0.246434,257.951495
961,-3.716567,9.205696,-3.100808,-9.430943,9.881952,-0.951169,5.657391,8.157918,2.10907,0.808145,0.571951,268.107624
962,-3.480353,2.019284,-2.985304,-2.697837,3.763664,-1.423096,1.765014,3.61595,3.934605,0.931423,0.463238,264.008896
963,-1.145122,-6.247832,5.484208,-3.20471,5.456867,3.251046,-4.377513,4.602617,4.840602,0.789066,0.880156,155.343027
964,4.390721,7.593842,-8.428843,2.428882,-4.986859,-7.216377,7.757632,-4.094387,3.966575,0.636052,0.899464,338.055658
965,-3.706991,4.744387,-5.490715,-2.470432,5.905708,-1.172008,1.736503,5.765028,2.373877,0.385023,0.77497,283.886812
966,-0.653898,4.859161,-4.190789,2.544862,-2.066956,-4.445979,4.826668,-0.861576,2.614368,0.688134,0.854435,326.802005
967,-3.098589,-7.111604,7.726378,-0.692278,-5.064632,5.875855,-7.714241,0.816481,2.848588,0.734079,0.371784,149.331585
968,0.07615,4.399353,-3.292278,2.919077,0.594556,-4.359657,4.204032,-1.298547,4.674288,0.732417,0.864593,336.276613
969,-1.291209,8.876995,-7.198752,-5.352217,0.979338,-8.916791,8.956116,-0.506214,3.690217,0.457704,0.58617,292.546764
970,7.078623,3.143371,-1.533814,7.591778,-7.345528,-2.455789,1.687611,-7.559077,2.958658,0.316832,0.726684,27.316795
971,6.760844,5.274265,-5.315327,6.728609,-8.219272,-2.443451,5.015107,-6.955256,3.086592,0.554152,0.823115,6.867111
972,2.403131,-5.284699,5.801415,0.216029,1.345356,5.647398,-5.651905,1.326294,4.912126,0.285612,0.714402,121.707276
973,-5.819597,-1.085357,0.165824,-5.917618,5.440053,2.33485,-3.574184,4.719207,3.573833,0.689285,0.78919,218.915282
974,-3.983809,-5.9082,4.760837,-5.302074,4.541963,5.490732,-6.771445,2.219256,3.860358,0.349237,0.797393,176.034947
975,-4.148689,-8.958919,9.262717,3.417005,5.173405,8.408908,-5.596666,8.133337,2.987975,0.902421,0.933254,137.299457
976,-3.780626,2.046681,-3.938933,-1.722453,2.549445,-3.461555,3.692185,2.202227,2.874244,0.485961,0.224111,272.405059
977,-8.378065,2.911282,-1.942653,-8.654111,8.86936,-0.044531,2.395107,8.539965,3.068493,0.761966,0.888225,240.906818
978,3.80487,4.135392,-2.162944,5.186538,-2.905818,-4.809857,5.540039,-0.941529,2.203667,0.907767,0.307102,9.989378
979,4.9333,-7.347609,3.443309,8.152817,-8.848857,0.150103,-4.623806,-7.546206,2.215286,0.281046,0.948389,84.509265
980,-7.079172,1.558074,0.240898,-7.244601,5.583828,4.622028,-3.560645,6.313801,2.368903,0.812839,0.323146,230.253989
981,0.791738,7.304883,-7.127148,-1.786597,-4.122108,-6.082466,6.346791,3.702217,3.820804,0.632719,0.342747,311.056604
982,3.359652,-6.169437,4.818412,5.111959,-5.526424,4.336802,-6.972815,-0.853851,2.441506,0.948078,0.845251,97.367846
983,6.244562,4.064994,-3.269587,6.695411,-5.823435,-4.648262,6.998718,-2.556692,2.708965,0.628858,0.782123,15.45475
984,3.109701,2.820303,-0.54433,4.162697,-3.822311,1.73617,-0.463997,-4.172416,2.252519,0.88552,0.430867,20.172003
985,-1.493224,-5.64722,4.92722,-3.137405,5.707084,1.24499,-3.598632,4.601159,4.775156,0.633787,0.507158,158.648982
986,2.592414,-4.871719,5.478632,0.662456,-0.993378,5.428394,-3.352118,-4.383784,2.768028,0.853848,0.217338,117.543231
987,3.256989,-2.79722,3.761711,2.069287,-0.99146,4.177251,-4.246333,0.6333,3.053255,0.416454,0.461835,95.921168
988,9.39274,-1.218764,0.195571,9.469462,-9.407336,-1.100446,-1.878609,-9.283307,3.614893,0.378644,0.465386,49.288156
989,6.858943,4.198419,-6.336746,4.951512,-6.022064,-5.329782,7.974266,-1.040624,2.765375,0.462112,0.483485,3.266391
990,-4.972955,6.854043,-7.061896,-4.673094,4.692575,-7.048966,6.587895,5.32051,4.465559,0.238189,0.420357,280.27164
991,5.094222,1.130123,1.970112,4.831867,-5.21281,0.234289,3.587042,-3.789645,2.830585,0.680512,0.589234,49.837093
992,0.975371,-6.237896,6.103622,1.615081,0.146564,6.31199,-4.906061,-3.974073,3.959183,0.757341,0.791114,123.145852
993,-6.633978,4.504324,-4.591954,-6.573626,7.922949,-1.235105,2.114942,7.734703,3.109664,0.283346,0.809212,259.555771
994,6.15712,-3.116064,3.189518,6.119392,-6.695038,1.672259,3.03345,-6.198239,3.350155,0.39392,0.530496,72.186384
995,-5.013411,-4.162481,5.209225,-3.914654,4.505373,4.707669,-4.497045,4.715626,3.918054,0.931541,0.404794,178.611254
996,7.341369,-2.385171,3.320478,6.96844,-7.333545,2.40912,0.533813,-7.700635,3.399893,0.702354,0.579263,66.7383
997,7.00538,-5.554856,3.471681,8.238884,-8.929772,-0.436981,2.394625,-8.6138,2.4635,0.658265,0.354818,75.630914
998,2.119011,-8.787642,2.72032,8.620483,-6.955133,5.773993,-5.84353,-6.896813,2.348125,0.278863,0.766238,91.978317
999,-7.68046,5.532642,-2.209002,-9.204342,8.868051,-3.310176,7.11873,6.238852,3.412713,0.80494,0.703111,249.63135
1000,-5.553999,2.784133,-4.240118,-4.540892,6.134277,-0.984349,-1.420954,6.048073,4.107606,0.311603,0.447153,259.831063
1001,2.193228,-5.466417,5.88523,0.236714,2.441238,5.360254,-5.739172,-1.324337,2.347116,0.531664,0.261317,122.917564
1002,2.577745,6.225423,-5.787543,3.450364,-3.805937,-5.560172,3.447747,-5.789102,2.056819,0.299379,0.341966,341.647502
1003,-6.037855,2.16785,-3.291411,-5.506531,6.286858,1.276982,0.013353,6.415223,3.296329,0.877621,0.514311,250.309152
1004,4.043331,-2.497981,4.614123,1.139431,-2.217267,4.203826,-3.298491,-3.421752,4.345444,0.256616,0.593482,98.918254
1005,3.9002,1.96709,1.138908,4.217095,-4.127233,1.430716,-3.021647,-3.154465,2.710471,0.402417,0.658375,39.174462
1006,1.697412,-7.425705,7.607211,0.390708,-2.052137,7.335601,-6.556363,-3.877681,4.372178,0.710792,0.341344,127.092033
1007,-7.092797,-1.160767,0.265405,-7.18225,6.025222,-3.918145,-0.520775,7.16826,4.004042,0.582167,0.574738,219.294706
1008,-7.048457,5.984526,-2.988955,-8.74994,9.179671,-1.108576,2.696685,8.844388,2.307562,0.711162,0.749207,254.596551
1009,7.609277,2.813802,-6.601052,4.716427,-4.155245,-6.967963,3.058364,-7.514319,3.593106,0.750229,0.204275,7.625991
1010,4.422649,-1.138223,3.212006,3.246289,-2.091205,4.059832,1.951235,-4.128929,2.434114,0.486952,0.544364,74.564217
1011,7.215142,-2.956608,-2.953366,7.216469,-7.562915,1.897926,0.903992,-7.744844,3.878457,0.610231,0.530949,45.012871
1012,3.295962,-4.258707,4.623832,2.760458,-3.661311,3.949019,-5.320271,-0.833465,3.669936,0.795386,0.59313,100.712491
1013,0.549586,-4.231703,4.264388,-0.156061,1.520509,3.987156,-3.910927,-1.707046,2.477703,0.706679,0.314414,132.348048
1014,7.755605,-4.684182,1.765147,8.8868,-6.104636,6.695101,-5.756338,-6.996823,4.963507,0.7826,0.604791,66.182537
1015,-3.465127,4.245802,-5.213037,-1.690618,1.22955,-5.340613,3.799952,3.948962,3.700524,0.822123,0.232279,286.406454
1016,-5.464619,-0.224838,-2.639795,-4.79,5.321481,1.262721,-3.363319,4.312853,3.934743,0.476249,0.891447,238.251666
