Seed,x1,y1,x2,y2,x3,y3,x4,y4,RoomHeight,WindowWidth,WindowHeight,WindowOrientation
957,4.198183,1.278791,-3.133395,3.072765,-1.399233,-4.159591,3.72776,-2.316,3.209728,0.770487,0.482645,97.455506
958,6.650712,1.105021,3.590892,5.706009,-5.728682,3.55461,-0.285638,-6.735834,2.785673,0.772007,0.383973,131.49733
959,1.276901,6.540661,-5.055052,4.342484,-6.611922,-0.83259,3.704993,-5.539291,2.043455,0.383621,0.517005,78.634885
960,-4.767304,-1.83875,1.375082,-4.921111,1.765091,4.795064,-3.187131,3.993793,2.28892,0.802153,0.90738,285.15888
961,1.265541,6.9318,-6.837299,1.703759,-4.587661,-5.348348,3.382093,-6.181658,3.350642,0.377359,0.208236,80.831361
962,4.765653,-0.704532,1.625476,4.534935,-4.352789,2.064228,0.276462,-4.809509,2.748198,0.419113,0.467604,137.559774
963,1.871223,3.992321,-3.867461,2.117273,0.797176,-4.336428,4.146276,1.499499,3.360265,0.831642,0.61526,47.615121
964,-1.331671,4.736208,-4.857259,0.782334,-1.651354,-4.634441,4.626015,1.674811,2.359201,0.510391,0.846619,27.196666
965,1.03747,7.134103,-4.720066,5.449105,-7.131116,-1.057805,5.319725,-4.865418,2.2727,0.571035,0.304408,70.360098
966,-1.061463,6.987254,-6.921789,-1.427327,2.013094,-6.77465,6.981467,-1.098885,2.651674,0.801179,0.680301,45.153494
967,5.46892,1.091991,-1.045013,5.478091,-4.828947,-2.789767,0.411177,-5.561696,3.085351,0.505884,0.827815,127.23997
968,-3.70881,1.69459,0.470494,-4.050375,3.529496,2.041951,-1.827199,3.645304,2.500115,0.867263,0.930391,313.966949
969,4.322563,-5.971643,4.341501,5.957889,-2.175456,7.043612,-7.15,-1.795153,2.101716,0.311233,0.896383,200.003607
970,1.117613,3.984182,-4.008381,-1.027445,3.679161,-1.893816,3.623346,1.998532,2.718128,0.611481,0.880467,38.394817
971,3.962324,6.337623,-6.9514,2.746546,-6.603958,-3.50046,3.816685,-6.426383,2.111283,0.601793,0.684297,90.653725
972,-4.868633,-1.952061,2.509981,-4.605879,5.243717,0.132517,-3.576164,3.83734,2.034606,0.836084,0.585483,282.584765
973,-0.818692,-3.950742,3.430898,2.123102,-1.915809,3.550816,-3.385142,-2.195322,2.138701,0.896729,0.242555,214.371655
974,2.40548,6.181075,-6.079509,-2.651714,-3.529349,-5.615668,4.899624,-4.470538,2.313533,0.571329,0.550056,76.821261
975,-2.857792,-4.757544,5.501379,-0.732133,-1.554087,5.327852,-5.337402,1.520966,3.383212,0.346139,0.505044,248.449147
976,2.231458,3.795821,-2.574706,3.571911,-1.935462,-3.954952,4.306406,0.917894,2.366115,0.538254,0.510356,54.208893
977,3.805782,1.770468,-3.497631,2.320583,-1.00345,-4.075736,3.366289,-2.507316,3.277121,0.732224,0.635248,95.865902
978,5.408959,2.066855,-3.468713,4.636459,-4.682679,-3.40606,1.89373,-5.471975,2.454447,0.273499,0.930349,114.998842
979,-4.102748,-5.747331,4.539687,-5.408844,5.895633,3.886626,-3.675461,6.029538,2.568365,0.707072,0.376115,272.077883
980,-2.965373,-3.4719,0.497043,-4.538774,2.483016,3.83173,-4.482977,0.866279,2.004536,0.636633,0.51123,250.718875
981,-3.953604,-3.081587,2.944467,-4.056757,4.545112,2.114029,-2.554382,4.313038,2.65043,0.870309,0.847827,280.714911
982,-2.290827,-6.570266,6.233843,-3.091193,6.734909,1.74851,-4.791707,5.045376,2.895895,0.634139,0.488203,257.849537
983,-5.642534,1.390917,3.470888,-4.661092,5.605018,-1.535127,1.704273,5.555925,2.471841,0.339137,0.686052,330.450497
984,-0.927608,4.636799,-3.692514,-2.95393,4.477432,-1.520844,3.308299,3.378687,3.142956,0.863947,0.249221,16.542017
985,-0.599782,-4.127097,3.025164,2.870723,-3.884569,1.517495,-3.31502,-2.530476,2.39278,0.477181,0.86994,210.456483
986,5.250502,-3.136376,5.717439,2.171522,-2.626923,5.523033,-3.911367,-4.701684,2.129852,0.599192,0.510315,170.304608
987,6.309337,-0.960219,-4.029667,4.948893,-6.366112,0.449858,-3.48004,-5.34968,3.064061,0.89944,0.947878,155.849002
988,-4.057352,-0.777293,1.294734,-3.923003,4.080067,-0.647567,-2.953098,2.888859,2.382757,0.8939,0.772804,286.762438
989,-6.930999,-2.66428,-0.279877,-7.420162,7.346461,-1.080114,-0.140908,7.424101,2.975965,0.33787,0.800457,303.942945
990,-6.030227,-1.74883,3.989996,-4.847885,5.179405,3.549058,-1.812922,6.01127,2.742506,0.434687,0.606487,298.522318
991,-2.525712,3.568212,-4.371597,0.022256,2.644725,-3.480917,1.310788,4.170515,2.445598,0.925244,0.543407,351.077807
992,1.75024,4.363769,-4.419846,1.603366,-2.637329,-3.892341,4.549483,-1.186602,3.042253,0.312383,0.483913,63.236607
993,-3.003333,-3.345723,2.941779,-3.399972,1.465258,4.250517,-4.476436,0.418804,3.042419,0.506353,0.808086,248.629025
994,3.049121,-3.108445,-2.855753,3.286981,-3.872224,-1.991345,-1.139373,-4.202547,3.421392,0.736497,0.626516,165.360544
995,3.294663,4.951218,-3.243831,4.984669,-4.844239,-3.450032,2.601493,-5.348047,3.318962,0.66959,0.722335,93.850366
996,-1.416727,5.695919,-5.017564,3.045434,-1.434572,-5.691451,5.585725,1.802856,2.76734,0.281204,0.497187,29.072183
997,-3.287921,-5.963616,4.480821,-5.128097,6.809923,0.009648,-2.638309,6.278094,3.324703,0.765693,0.612279,273.037578
998,-5.787574,4.37767,-5.199327,-5.062312,4.062491,-6.013,7.027017,1.811363,2.470597,0.861747,0.853578,11.324502
999,5.013798,3.491948,-4.799975,3.780491,-5.606827,-2.428038,4.306073,-4.334698,2.046543,0.505086,0.56431,95.166925
1000,4.007283,-3.035552,0.924046,4.941562,-3.786687,3.306644,-1.136172,-4.897143,2.908254,0.638076,0.318075,160.103093
1001,-3.770386,-5.865379,2.028915,-6.670981,6.842432,-1.341496,1.000314,6.900569,2.963123,0.209369,0.907733,290.490969
1002,-1.834583,3.919126,-3.122384,-2.99599,4.252692,-0.799909,2.647473,3.422883,3.130094,0.576752,0.757224,6.317924
1003,-2.49956,5.753222,-5.433034,-3.135204,1.373521,-6.120523,5.915751,2.085966,2.591921,0.245283,0.302301,23.546797
1004,-6.008616,-1.508152,1.853642,-5.911175,4.815362,3.89747,-1.221445,6.073389,3.226383,0.215079,0.92245,302.269315
1005,0.656541,-4.237392,3.67786,2.204514,-3.840912,1.906288,-2.204116,-3.678098,3.12007,0.898172,0.764073,191.062477
1006,5.260128,3.94856,-3.90158,5.295068,-4.823899,-4.471025,4.896865,-4.390988,3.03357,0.208817,0.221862,92.494171
1007,-5.326054,-1.059934,-1.073338,-5.323369,4.935971,2.264178,-2.392757,4.874939,3.325877,0.697453,0.386073,296.300776
1008,-1.386125,-5.170161,5.143865,-1.480731,1.343124,5.181499,-4.741379,2.484196,3.367297,0.571951,0.256222,246.329965
1009,4.156613,-5.046486,6.047855,2.483525,-1.727646,6.305528,-6.425329,-1.20814,3.023546,0.729519,0.324009,199.937028
1010,-5.130816,4.370628,-3.224511,-5.918631,0.917454,-6.677271,6.216516,2.604341,2.67199,0.699014,0.517316,8.847467
1011,2.560734,3.713817,-4.018396,2.049949,-4.135862,-1.801234,4.506202,-0.209611,2.976504,0.774407,0.776683,63.625055
1012,4.604464,-1.187826,-1.187467,4.604557,-4.580273,-1.277936,1.478755,-4.519436,2.607097,0.601903,0.779806,133.173659
1013,1.412265,4.39201,-4.295592,1.682896,-4.223367,-1.856722,4.565234,0.665494,2.587507,0.832046,0.702219,49.765759
1014,-3.059215,5.042294,-5.782127,-1.162125,1.443943,-5.718265,5.396411,2.379553,3.0035,0.600466,0.242907,17.479609
1015,-2.47936,5.909478,-4.992181,-4.018368,4.464863,-4.597189,5.862862,2.587664,3.121244,0.637396,0.633165,21.712097
1016,4.660679,1.569892,-2.908605,3.965666,-2.774219,-4.060812,2.958902,-3.92828,2.245518,0.829218,0.717078,107.198179
1017,-4.705456,-5.543425,-0.808371,-7.226161,7.077007,-1.669386,-1.88361,7.023026,3.321463,0.534216,0.42781,282.656055
1018,0.930943,-7.003939,6.878267,-1.615938,4.828333,5.158393,-1.972873,6.784511,3.321629,0.370005,0.847282,258.107425
1019,-5.512365,3.577101,-3.048861,-5.821191,6.52294,-0.795661,4.830491,4.45513,2.950261,0.472891,0.275858,355.147666
1020,-6.642178,2.694613,-6.024728,-3.883571,-0.383414,-7.157686,6.487928,-3.047337,2.148994,0.268746,0.539898,23.620326
1021,4.565398,1.884419,-4.838828,0.989764,-3.710765,-3.259466,3.138068,-3.813977,2.262912,0.894856,0.832903,104.062081
1022,6.847382,-0.624259,-1.951271,6.593093,-6.791648,1.072313,-2.826847,-6.267796,2.798867,0.374765,0.587238,149.742519
1023,1.512902,-5.101659,5.313752,0.282563,-1.181016,5.188545,-5.167507,1.26991,2.853737,0.496776,0.785076,223.644501
1024,4.171505,0.750581,-3.721464,2.028678,-4.026741,-1.322945,3.551584,-2.31324,2.80849,0.829048,0.740064,101.43857
1025,5.109499,-1.454764,4.633903,2.598126,-3.532874,3.967634,-1.164996,-5.183252,2.496336,0.829394,0.50025,149.279984
1026,-0.228637,4.090384,-3.702505,-1.75356,3.373877,-2.32389,2.837267,2.955237,2.403826,0.701011,0.916675,20.316992
1027,-6.865656,-0.740908,-3.6372,-5.870004,5.687129,-3.916981,1.107402,6.816145,2.390024,0.465966,0.890649,316.534416
1028,-2.349047,-6.200728,6.236069,-2.253552,3.018353,5.903948,-3.260671,5.773653,2.916212,0.235453,0.325218,265.6464
1029,-5.607091,-1.570022,-2.506995,-5.255418,5.307113,-2.395619,-0.928068,5.748315,2.344777,0.598957,0.453819,302.593065
1030,-0.50788,6.878095,-5.35533,4.345868,-1.676308,-6.690002,6.624255,-1.919735,2.625666,0.893882,0.605823,50.969361
1031,4.230658,3.791517,-4.346139,3.658572,-0.093736,-5.680254,4.399059,-3.594767,2.723751,0.375621,0.47153,88.693926
1032,5.012136,4.623657,-1.357472,6.682588,-6.818557,-0.083634,-1.895677,-6.550276,2.984883,0.70672,0.380675,121.724679
1033,3.226747,-2.468254,2.469299,3.225948,-3.998351,-0.719282,1.064146,-3.920685,2.590408,0.756039,0.513665,146.114191
1034,-3.511433,4.85803,-2.754183,-5.324011,2.776795,-5.312253,4.380447,4.091736,2.340598,0.205819,0.381338,5.545986
1035,4.197032,5.687316,-6.624077,2.466219,-3.616003,-6.073315,5.195581,-4.792346,2.812082,0.301462,0.236821,84.557035
1036,0.75208,7.161931,-6.122901,3.790642,-5.663961,-4.447295,6.186108,-3.686591,2.075708,0.403937,0.883566,63.393696
1037,6.878757,-1.245095,-3.784629,5.877426,-6.712401,1.952237,-4.737735,-5.140177,2.069864,0.567778,0.308193,161.463371
1038,6.486476,-2.786287,1.172929,6.961465,-7.04239,-0.492447,-3.893939,-5.888548,3.171044,0.63408,0.901277,163.360846
1039,-3.20882,4.883994,-5.174291,-2.715996,-2.407318,-5.324917,5.280718,2.502786,3.145809,0.664596,0.567702,15.668137
1040,2.381803,-4.641019,5.002978,1.477247,-3.650534,3.726345,-3.022227,-4.251845,2.010815,0.211528,0.595337,184.119073
1041,-4.804351,-0.84324,-1.049749,-4.763493,4.72911,1.195138,-3.019416,3.830922,2.158195,0.694842,0.370005,290.900493
1042,0.206906,7.159008,-7.138502,-0.579649,1.954926,-6.890026,6.854035,-2.077594,2.065685,0.92464,0.235712,54.259295
1043,1.605765,4.886784,-3.512225,3.758113,-2.919117,-4.235315,4.109677,-3.093492,2.774607,0.507973,0.911553,72.580092
1044,6.618209,3.229389,2.103885,7.057146,-6.744905,2.955656,-2.337847,-6.983131,3.404724,0.239432,0.725541,131.249735
1045,0.378896,4.720307,-4.473938,1.552011,2.934765,-3.716452,4.33012,1.917008,2.077269,0.2658,0.60573,35.354788
1046,2.50517,5.241669,-5.402344,2.136738,-2.021368,-5.446562,4.056725,-4.158599,2.358158,0.202544,0.819395,80.627579
1047,-4.553995,2.604673,2.373408,-4.678689,5.240307,0.249759,1.825051,4.918575,2.195014,0.24107,0.341286,340.06252
1048,3.990694,2.964828,0.223464,4.966478,-2.722916,-4.159516,4.121368,-2.780318,2.911798,0.368738,0.917673,88.697027
1049,2.808386,2.898028,-3.95186,-0.817553,-0.840153,-3.947118,4.002884,0.512362,2.299109,0.204475,0.748357,63.402971
1050,0.504862,-6.29955,6.251648,0.925261,0.135837,6.318288,-5.779114,2.557548,2.206598,0.531512,0.711303,234.644877
1051,7.39024,-0.229947,0.97889,7.328731,-7.295192,-1.203619,-4.863599,-5.569015,2.678083,0.627155,0.924968,156.456969
1052,4.020645,-0.22336,-3.162282,2.49308,-1.914737,-3.542493,2.901709,-2.792053,3.441708,0.337811,0.463531,113.538192
1053,1.38504,7.183765,-6.868229,2.520366,-6.498151,-3.361376,4.78204,-5.536868,2.130342,0.439993,0.24634,75.04827
1054,-5.56849,-0.757671,-3.037594,-4.728126,5.550074,-0.88251,-0.372415,5.607446,2.428438,0.366203,0.853931,309.226005
1055,-5.129194,1.717231,-0.763695,-5.354837,4.234194,-3.365876,0.140399,5.407199,2.807668,0.434746,0.437457,324.99884
1056,4.558765,3.037592,-3.822451,3.924051,-5.477244,-0.095416,3.898775,-3.848228,2.408848,0.501048,0.577062,95.47495
1057,1.428265,-5.426281,4.708561,-3.051871,-2.73727,4.898145,-5.590267,-0.483096,2.071038,0.34064,0.569105,215.157222
1058,5.351598,-3.658332,6.065489,2.287539,-0.281821,6.476385,-4.911569,-4.230778,2.628657,0.271709,0.807475,176.80753
1059,-2.63254,3.605588,-4.001194,-1.980146,3.571115,-2.679117,0.880889,4.376593,2.553941,0.795638,0.375134,347.622903
1060,4.063431,1.020471,-1.581886,3.879494,-3.924818,-1.465822,3.796256,-1.772364,3.080129,0.923307,0.559703,95.464546
1061,-3.082651,-6.42507,4.315536,-5.671015,5.506681,4.523353,-0.040598,7.126192,3.107581,0.898231,0.639057,282.652286
1062,-0.352873,5.36319,-4.901065,-2.206329,3.594732,-3.995777,5.231186,1.234107,2.020016,0.330875,0.68915,36.480742
1063,-4.529077,-0.585556,-0.971314,-4.462282,4.467061,0.949094,-3.247181,3.21111,2.164944,0.336198,0.45957,288.656607
1064,3.115774,-4.702238,4.874855,2.838111,0.152611,5.638776,-4.97779,-2.653432,2.636428,0.336544,0.219755,194.205447
1065,-3.712248,4.422304,-4.470549,-3.654005,4.49136,-3.628395,2.756907,5.073167,3.400054,0.534316,0.864558,354.254792
1066,4.544958,-0.345556,0.004179,4.558073,-3.671858,2.70065,0.505858,-4.529918,2.400586,0.469534,0.827505,133.988008
1067,5.123592,2.338771,-1.588437,5.403509,-5.300396,-1.904427,1.272051,-5.486614,2.279028,0.406279,0.58769,116.205734
1068,-0.378709,-6.075265,4.462725,-4.139607,5.272478,3.041914,-4.910876,3.596604,2.822423,0.269216,0.416185,244.89255
1069,1.667339,-5.63477,5.817261,0.830741,-1.773512,5.602259,-4.881128,-3.271887,2.820461,0.729578,0.590813,199.840962
1070,0.605076,7.333206,-7.285012,-1.034714,-3.612157,-6.410488,6.724997,-2.986043,2.813021,0.800028,0.516653,59.329569
1071,-4.321897,3.769126,-5.040866,-2.734004,2.674438,-5.072721,4.982915,2.838252,2.483073,0.855737,0.767423,5.712993
1072,-5.33328,-2.288665,0.117757,-5.802413,5.603416,-1.511156,0.546167,5.777851,2.274848,0.922039,0.515209,306.087209
1073,-4.743799,-1.348052,0.86868,-4.85451,4.926892,0.215888,-3.076882,3.854046,2.040968,0.891188,0.94833,287.767105
1074,-4.022558,-2.470905,0.882928,-4.637541,4.707471,-0.355049,-1.061907,4.599858,2.229602,0.209732,0.923676,292.719912
1075,-0.603286,6.086973,-5.975517,-1.307054,2.671237,-5.502698,5.703981,-2.209025,2.29026,0.656938,0.816835,52.755063
1076,-6.952752,-2.071696,4.415135,-5.756671,4.719221,5.51014,0.77464,7.213364,2.741988,0.788755,0.925261,309.768559
1077,-5.019788,3.357349,-4.960541,-3.444285,5.195706,-3.0781,2.948254,5.270471,3.048042,0.923255,0.591686,346.498882
1078,0.412296,3.999699,-3.520588,-1.942432,1.594707,-3.691137,3.049711,2.620466,3.358399,0.243705,0.517527,27.60726
1079,0.752488,-4.834088,3.75907,3.131141,-4.55454,1.786285,-3.812586,-3.065752,2.814583,0.661891,0.397716,201.174475
1080,1.932853,-4.569372,2.845021,4.064595,-4.751187,1.42874,-3.320145,-3.686695,2.415762,0.728193,0.2408,189.538475
1081,-3.682933,3.865483,-5.33865,0.069096,-2.365766,-4.786346,3.828164,3.721709,3.061913,0.304467,0.280835,1.096601
1082,-3.957449,-1.157684,2.669705,-3.142341,3.556772,2.085906,-3.469156,2.228584,2.25304,0.334982,0.601962,278.20536
1083,-3.582786,-2.17704,3.492263,-2.319473,3.625352,2.105394,-3.843905,1.673396,3.35422,0.793103,0.445046,266.120404
1084,3.839595,-1.991597,0.709319,4.266827,-4.243423,-0.838041,1.733202,-3.962949,3.207006,0.503759,0.532386,136.896756
1085,-4.22897,-4.536328,0.971425,-6.125259,3.755729,4.935277,-3.591784,5.055843,2.160696,0.75875,0.88714,273.800447
1086,3.579928,5.148578,-1.629279,6.05551,-4.149139,-4.701956,3.730853,-5.040286,3.261875,0.62577,0.922761,89.151357
1087,-4.851911,-4.276944,5.403576,-3.554526,5.358104,3.622708,-4.336532,4.798727,2.904309,0.406237,0.871225,273.250153
1088,-4.360634,0.166742,-1.515029,-4.092385,3.929993,1.896862,-2.801998,3.345405,2.439201,0.853444,0.372565,296.120707
1089,-3.528764,2.787376,-2.125822,-3.962641,4.222161,-1.547578,-0.405142,4.47856,3.202827,0.364818,0.459905,331.568105
1090,0.603496,-4.24337,4.115817,1.196011,-2.029955,3.774874,-3.638893,-2.264696,2.290025,0.433361,0.897416,205.004598
1091,1.880922,-3.928006,3.618116,2.424115,-2.026908,3.854704,-3.282471,-2.862251,3.391205,0.23678,0.933036,191.662403
1092,-3.986637,-4.789462,4.729279,-4.057849,6.035846,1.549446,-4.199183,4.604246,3.251852,0.788292,0.537791,268.703823
1093,-5.879016,3.361843,-5.386166,-4.105366,-0.080053,-6.771884,6.144942,-2.846842,2.752916,0.369771,0.337307,27.31
1094,-3.161972,-2.982172,1.042326,-4.219594,4.201055,1.114701,-4.27903,0.762441,3.033804,0.211217,0.455674,253.38959
1095,4.561474,3.695093,-3.32939,4.834865,-2.750367,-5.186158,2.792252,-5.163728,2.14411,0.889669,0.252989,101.294121
1096,-1.103375,-4.390051,2.813358,-3.546126,-1.613526,4.229246,-4.381186,-1.138069,3.387026,0.593641,0.860555,224.773377
1097,-2.490833,3.937989,-4.062601,-2.281947,3.831693,-2.651439,2.033372,4.192541,2.841247,0.496834,0.460779,356.779668
1098,-3.364878,-6.074063,6.906143,-0.72238,-0.490943,6.926444,-5.052639,4.763138,2.748737,0.726632,0.264826,261.14799
1099,-3.704286,2.586425,0.49551,-4.490634,3.845729,-2.371011,-0.59969,4.477912,2.503859,0.726978,0.383192,328.647973
1100,2.059793,-6.482728,6.631333,1.514574,1.595573,6.612311,-6.702645,1.158905,2.411348,0.206775,0.441436,221.091348
1101,-4.109738,5.071121,-3.984489,-5.170113,-0.280624,-6.521309,6.10189,2.318007,2.937536,0.726262,0.267824,15.088526
1102,-1.400844,4.623521,-4.827367,-0.189325,1.102084,-4.703693,3.827591,2.947687,3.235632,0.557175,0.684819,17.771857
1103,4.781697,-1.554657,2.75368,4.206998,-4.415787,2.404664,-3.665615,-3.441634,3.068662,0.695823,0.370399,167.407886
1104,3.343623,-3.28789,0.819023,4.617276,-3.588652,-3.018544,-0.880741,-4.605901,2.49968,0.787318,0.310711,162.671953
1105,4.113667,-2.516564,3.787787,2.984631,-4.819254,0.173608,-1.254321,-4.656397,2.878232,0.33233,0.78987,158.266371
1106,3.750522,2.683367,-4.237795,1.818782,-2.739181,-3.709954,4.363558,-1.492057,2.473823,0.400873,0.477381,81.647508
1107,4.461034,2.447723,-4.693898,1.96456,-4.031234,-3.105049,4.091731,-3.024881,2.905484,0.895461,0.286838,93.860585
1108,6.721045,1.826706,0.693851,6.930215,-6.617666,2.17159,-4.014426,-5.691546,2.956726,0.400452,0.73689,144.995726
1109,3.530938,-3.43308,4.808519,1.063819,-4.258584,2.473464,-2.799884,-4.051445,2.67983,0.23107,0.482486,174.42131
1110,4.523403,4.536943,-4.579535,4.480277,-6.107869,-1.933639,-0.540788,-6.383774,2.608997,0.301521,0.800146,114.878254
1111,5.741727,-2.32836,0.519672,6.174029,-6.193655,0.165315,-1.530235,-6.003921,3.386791,0.465362,0.582955,153.186011
1112,-5.242368,-0.429083,3.095057,-4.2529,5.152271,-1.058601,-1.706056,4.975531,3.0919,0.756519,0.510878,303.197264
1113,2.758794,4.152197,-4.79527,1.362747,-1.123181,-4.85697,4.963996,0.45873,3.30029,0.629991,0.790744,59.160492
1114,-5.723641,4.481455,-6.282352,-3.65726,5.087405,-5.192476,6.158064,3.862868,3.20778,0.302325,0.561153,2.980245
1115,2.563237,-4.109568,2.93858,3.850128,-3.220662,3.617468,-3.312225,-3.533822,2.179264,0.397969,0.713158,185.596639
1116,0.618468,-6.337217,6.137557,1.695056,-0.653922,6.333657,-6.355904,-0.381179,3.382612,0.430404,0.311192,220.496967
1117,-0.927072,-6.433903,4.30709,-4.868629,6.08262,2.292663,-5.551493,3.381641,2.451759,0.725416,0.502516,244.773356
1118,-4.762067,4.525462,-6.554503,-0.442234,-3.344717,-5.654198,6.330053,1.757133,2.836577,0.887016,0.80102,14.013386
1119,4.487869,2.918937,-4.231346,3.279767,-4.574496,-2.781213,3.197818,-4.293614,2.744067,0.629697,0.308546,100.140803
1120,3.59111,5.330948,-5.723549,2.925074,-2.12431,-6.066497,4.413079,-4.673308,2.816987,0.367159,0.818731,85.303025
1121,-3.394001,3.870628,-3.378563,-3.884111,4.707284,-2.083862,1.769731,4.834156,2.345668,0.465486,0.336198,349.430432
1122,-5.310554,-5.199463,0.956955,-7.370254,5.859863,4.571478,-0.86873,7.381173,3.036796,0.887821,0.299144,289.446512
1123,4.608246,-0.648581,2.577332,3.874783,-4.349009,1.656111,1.598712,-4.370435,3.156502,0.760909,0.747694,128.959394
1124,1.90293,4.014734,-3.336473,-2.933799,1.567712,-4.157103,4.4421,0.083511,2.561498,0.471272,0.7847,57.141648
1125,-6.572473,-0.592707,0.287783,-6.592866,6.578521,-0.521307,2.347343,6.167551,3.211372,0.724021,0.74625,322.8418
1126,-1.255064,-5.169195,5.146143,-1.34647,0.969763,5.230232,-5.293105,-0.528018,2.740053,0.623065,0.560238,228.975203
1127,2.007712,-5.138046,4.97596,2.381227,-2.084549,5.107355,-5.507679,-0.309678,3.356721,0.761714,0.404717,212.719289
1128,3.630923,-4.244224,3.974634,3.924198,-2.302163,5.088918,-5.454937,-1.200296,2.241539,0.923313,0.63962,198.521785
1129,5.943443,-0.484641,1.691953,5.718102,-5.688362,1.789395,0.307067,-5.955258,3.218977,0.499587,0.584357,135.855007
1130,-6.378068,2.455963,-0.693988,-6.799256,4.475358,-5.165528,4.803919,4.861467,3.060234,0.917773,0.822728,347.859373
1131,-4.19364,-1.359992,3.514705,-2.661399,2.182687,3.830414,-3.725554,2.357211,3.341123,0.5263,0.582913,277.177153
1132,-2.215041,5.23881,-5.543712,-1.272322,-1.3075,-5.53552,5.487948,-1.494647,3.161946,0.527474,0.332236,41.157859
1133,3.965964,5.972904,-5.453979,4.653877,-4.367476,-5.685913,1.111094,-7.083073,3.08723,0.693222,0.649896,102.334375
1134,-4.753445,-4.99449,5.90709,-3.556186,5.900174,3.567648,-1.078265,6.810104,2.113418,0.82089,0.380985,287.293182
1135,2.52695,-5.085981,5.506133,-1.391109,2.708972,4.991407,-5.262326,-2.135557,2.995141,0.597209,0.246692,200.745694
1136,5.199701,-2.979608,1.049229,5.900345,-5.899725,-1.05271,-2.017256,-5.643193,2.686814,0.232607,0.688487,159.742247
1137,-2.633331,-4.39197,3.038929,-4.12174,5.086528,0.592503,-4.521575,2.403994,2.05437,0.856459,0.668129,254.472154
1138,-1.524302,6.829303,-6.751541,-1.83836,-2.055602,-6.6886,5.90963,-3.746886,2.313581,0.36145,0.918899,54.896874
1139,-3.651446,6.049873,-5.88796,-3.907167,-1.671682,-6.865821,6.495728,-2.782003,3.482037,0.427752,0.308504,41.03559
1140,3.855143,-5.668989,6.482244,-2.23161,1.106031,6.765816,-6.767469,-1.095873,2.170671,0.888114,0.936611,203.29225
1141,4.090327,2.582703,-2.271627,4.27093,-4.835625,0.133635,3.200436,-3.627442,2.095955,0.303862,0.862451,98.154756
1142,-5.757656,1.866666,-3.789557,-4.719565,6.024907,-0.579258,3.530397,4.916436,2.444928,0.627044,0.560055,341.822198
1143,5.023709,0.764898,-2.58599,4.3744,-3.549639,-3.636315,1.913074,-4.707746,2.827984,0.627162,0.274473,119.613773
1144,-2.404563,-4.554928,5.130657,-0.453495,0.278165,5.143143,-4.807795,1.847811,2.61976,0.788762,0.772259,249.426659
1145,-2.613494,5.719915,-5.835378,2.344385,1.40022,-6.130837,6.276532,-0.391046,3.279456,0.82528,0.880685,34.504439
1146,0.587476,5.038777,-4.870104,1.420033,-0.023868,-5.072853,4.660783,2.002874,2.661179,0.463977,0.938929,36.697767
1147,3.616536,-3.655194,4.242241,2.905713,-3.318239,3.927985,-1.748885,-4.835409,2.262359,0.267396,0.782013,167.594392
1148,-5.799331,1.590103,0.356762,-6.002782,4.900942,-3.484457,2.228476,5.585209,2.434904,0.590284,0.662202,333.542381
1149,7.290245,-1.740885,-0.172818,7.49323,-7.304297,1.680954,-4.167994,-6.229461,2.236869,0.660734,0.588042,158.608058
1150,2.26746,6.049163,-6.43338,-0.58768,-0.520876,-6.439133,5.589509,-3.239002,2.364437,0.686338,0.608922,70.319659
1151,-1.425284,-5.04698,4.268969,-3.046202,2.837946,4.410159,-5.225969,-0.438967,3.055564,0.36736,0.474629,230.484222
1152,2.516778,-4.679564,5.269938,0.678419,0.139687,5.311589,-3.848505,-3.663537,2.656744,0.88714,0.256053,189.069048
1153,-4.364458,3.258122,0.4127,-5.430795,5.186389,-1.662895,3.685747,4.009878,3.42037,0.432152,0.248095,354.664995
1154,-6.842373,2.608929,0.168423,-7.320943,5.656782,-4.650311,4.597774,5.699566,2.564655,0.687143,0.498865,344.882035
1155,-7.353318,0.754589,2.152323,-7.071647,6.049601,-4.247707,3.662549,6.42078,2.949473,0.395264,0.341949,332.780238
1156,-4.808112,-4.497784,5.60023,-3.461997,5.793919,3.12706,-1.822839,6.326552,3.094401,0.758768,0.47055,285.418469
1157,6.539174,2.194824,0.692234,6.862861,-6.897008,-0.096593,1.256811,-6.782218,2.069712,0.298868,0.361626,120.473848
1158,-0.210574,-7.027558,6.562317,2.523273,-2.401796,6.607744,-6.092675,3.508593,2.240295,0.854822,0.711849,240.826339
1159,-4.489156,3.014071,-5.125884,-1.72118,3.407367,-4.198452,2.593208,4.744726,2.693985,0.656334,0.212619,346.268243
1160,-5.213221,1.676606,-4.629065,-2.925822,3.548052,-4.171332,1.825039,5.16313,3.078803,0.722636,0.352224,333.647685
1161,0.146009,-4.257896,3.736722,2.046437,-3.44863,2.501589,-3.293716,-2.702301,2.986292,0.299673,0.768649,204.334571
1162,-3.33605,2.858839,1.011207,-4.275471,4.38827,-0.212786,0.08188,4.392663,3.156876,0.760329,0.209974,335.831455
1163,-0.668389,-5.426486,4.75076,2.706249,-3.526225,4.178425,-5.362087,-1.068421,3.437764,0.855972,0.720159,222.876493
1164,0.774078,6.948413,-5.029648,4.856158,-1.598521,-6.806201,6.382987,-2.852562,2.230272,0.530227,0.614714,60.218328
